LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-83.9497555,42.0045548,108,N UNION ST,,,,,,,08f2f11394ae63bd
-83.9610678,42.0121122,615,RIDGE LANE,,,,,,,b755374044f2250f
-83.9538142,42.0066625,307,N DEMOCRATIC ST,,,,,,,c23392852dec37f9
-83.9636997,42.0092819,402,CARRIAGE DR,,,,,,,675b456629d26fe9
-83.9347945,42.0119332,601,OUTER DR,,,,,,,829a8f6c42fd3e06
-83.9632484,42.0092952,502,CARRIAGE DR,,,,,,,696d181fc6b41bbc
-83.9657073,42.0120372,509,N OCCIDENTAL RD,,,,,,,6ff7f15407ed11c5
-83.9525851,42.0066961,303,N VAN BUREN ST,,,,,,,961ae1571cfa249d
-83.9359303,42.0044758,102,N DIVISION ST,,,,,,,23b4e01658fa4b14
-83.9460742,42.0092328,407,HERMITAGE DR,,,,,,,1e07683b2ca3c948
-83.9258671,42.0120666,508,FAIRWAY COVE,,,,,,,28d0def0659ee585
-83.9600701,42.0062326,901,W CHICAGO BLVD,,,,,,,c236ad2d833a03ca
-83.963863,42.0092781,401,CARRIAGE DR,,,,,,,ecd53a7355a87429
-83.9543489,42.0043412,607,W CHICAGO BLVD,,,,,,,62363dd2bcfee09c
-83.9607593,42.0064651,905,W CHICAGO BLVD,,,,,,,2c669324edd11838
-83.9414672,42.011908,126,HERRICK PK DR,,,,,,,6a8433027ca94d34
-83.9545632,42.0043382,609,W CHICAGO BLVD,,,,,,,b926ccefe4ce3705
-83.9643775,42.0092749,104,CARRIAGE DR,,,,,,,7f12b7c143e293d3
-83.9408595,42.0066,215,N MAUMEE ST,,,,,,,7abda9fd27b583da
-83.9506246,42.0043609,401,W CHICAGO BLVD,,,,,,,88f6efb4e1fff118
-83.9364391,42.0119385,408,OUTER DR,,,,,,,defd91ded2f9ca33
-83.9423094,42.0065881,213,N ONEIDA ST,,,,,,,232bce0307c665c4
-83.9645584,42.0092708,102,CARRIAGE DR,,,,,,,af5a114a22f8d34f
-83.9547177,42.0043355,611,W CHICAGO BLVD,,,,,,,71b7b06f0897993e
-83.9335714,42.0118344,608,OUTER DR,,,,,,,f805c5eee5f79a82
-83.9454364,42.009211,402,HERMITAGE DR,,,,,,,b0a25776d6183963
-83.9463073,42.0043924,135,W CHICAGO BLVD,,,,,,,0e9e2c7cf32456ab
-83.9413475,42.0065568,304,E SHAWNEE ST,,,,,,,8cf377ddd93a33e8
-83.9375866,42.0119308,304,OUTER DR,,,,,,,0462bc2f8c017085
-83.9555622,42.0043397,705,W CHICAGO BLVD,,,,,,,311456a3b936f719
-83.9435527,42.009036,412,N EVANS ST,,,,,,,050d8c220de24755
-83.9425523,42.0065835,212,E SHAWNEE ST,,,,,,,1d3c6fa40d372530
-83.9664965,42.011946,1805,WIND DANCER TRAIL,,,,,,,6218d18525006eb7
-83.9549237,42.0043319,615,W CHICAGO BLVD,,,,,,,136839725f8abae0
-83.9417121,42.0065524,216,N ONEIDA ST,,,,,,,246a83463a18737b
-83.9511102,42.0043525,409,W CHICAGO BLVD,,,,,,,421c989b51f9dad4
-83.9440063,42.0118629,519,N EVANS ST,,,,,,,f8005699bb9c5d89
-83.9477937,42.0090626,205,BIDWELL ST,,,,,,,e92dc523ee189043
-83.9432176,42.0062986,208,N OTTAWA ST,,,,,,,13941f107109d934
-83.9621171,42.0045209,1101,SUNSET ST,,,,,,,df118dd41c15c53b
-83.9447646,42.0090819,409,N EVANS ST,,,,,,,83c2deabb729275f
-83.9443887,42.0064169,215,N OTTAWA ST,,,,,,,939a1b34c2fe1b36
-83.9562239,42.0120352,501,SEMINOLE ST,,,,,,,03c1f19de618c64b
-83.9513531,42.0043484,413,W CHICAGO BLVD,,,,,,,1690d5a8daabd9dd
-83.9472929,42.0090643,201,BIDWELL ST,,,,,,,d6d6bcb4da502851
-83.9454574,42.0044056,101,W CHICAGO BLVD,,,,,,,421a2a20a975eab8
-83.9557837,42.005619,707,W CHICAGO BLVD,,,,,,,c17cb927859be73f
-83.9329276,42.0118966,704,OUTER DR,,,,,,,c73c379c23c80bc3
-83.948294,42.009054,215,BIDWELL ST,,,,,,,b78c6621d1ed16b1
-83.962452,42.004515,1105,SUNSET DR,,,,,,,171de31a2567706b
-83.9611516,42.0119474,611,RIDGE LANE,,,,,,,dc3abd756b6058e6
-83.9516005,42.0044813,106,N VAN BUREN ST,,,,,,,b8a3ec912320b01a
-83.9455848,42.0065975,221,N EVANS ST,,,,,,,52f8661d95f1f161
-83.9661799,42.008836,333,N OCCIDENTAL RD,,,,,,,7730066193ca6042
-83.9362252,42.0118561,500,OUTER DR,,,,,,,7132683b3eb56680
-83.9456954,42.0043887,111,W CHICAGO BLVD,,,,,,,cb8394be78b72369
-83.9485441,42.0090498,219,BIDWELL ST,,,,,,,662db754cf64a85f
-83.9458856,42.0065917,106,W SHAWNEE ST,,,,,,,b56ef05b4212af26
-83.9378012,42.0118649,302,OUTER DR,,,,,,,3e3118dd4029668e
-83.9480436,42.0090515,207,BIDWELL ST,,,,,,,a20b298e0c299efa
-83.962693,42.0045108,1107,SUNSET DR,,,,,,,0c3fc383bace034b
-83.9408969,42.0118052,130,HERRICK PK DR,,,,,,,d197e89ba713826f
-83.9460162,42.0065892,108,W SHAWNEE ST,,,,,,,d1e3be35d7a1c073
-83.945506,42.0091425,400,HERMITAGE DR,,,,,,,b1df14c2ccdf14fc
-83.9457861,42.0043883,113,W CHICAGO BLVD,,,,,,,1ff0d25480362093
-83.945769,42.0063406,217,N EVANS ST,,,,,,,2d69a35335ab9d83
-83.9682124,42.0119205,1708,WIND DANCER TRAIL,,,,,,,5e3710eb1fd69930
-83.9489452,42.0090429,301,BIDWELL ST,,,,,,,e180421812cc6ae4
-83.9458607,42.0043836,115,W CHICAGO BLVD,,,,,,,7f0a2a021fa17a72
-83.9462515,42.0064652,110,W SHAWNEE ST,,,,,,,fdbc88d8e19629ae
-83.9679243,42.0119333,1710,WIND DANCER TRAIL,,,,,,,0e4cd8ebf6100211
-83.9630077,42.0045054,1109,SUNSET DR,,,,,,,78c6ed6018dc965a
-83.9491586,42.0090393,303,BIDWELL ST,,,,,,,06385b9217c3dd10
-83.9685165,42.011901,1706,WIND DANCER TRAIL,,,,,,,ad587b6036a9e7b8
-83.9464677,42.0065059,112,W SHAWNEE ST,,,,,,,ebdec40333843689
-83.9460432,42.0091511,405,HERMITAGE DR,,,,,,,cd720cbffc2e824c
-83.9459399,42.0043852,119,W CHICAGO BLVD,,,,,,,f5845eebc403c7ba
-83.9523154,42.004535,107,N VAN BUREN ST,,,,,,,cafbc90aa4e53109
-83.961247,42.0118883,609,RIDGE LANE,,,,,,,d1a5f931114c9d75
-83.9514811,42.0066301,302,N VAN BUREN ST,,,,,,,833ef4cb68ceb50d
-83.9493729,42.0090351,307,BIDWELL ST,,,,,,,5dba0d0ca5bd6a34
-83.9460237,42.0043817,123,W CHICAGO BLVD,,,,,,,5bd4226b739b0474
-83.9467353,42.0065757,116,W SHAWNEE ST,,,,,,,6da86610f83d9ecc
-83.9663022,42.0117539,1807,WIND DANCER TRAIL,,,,,,,5b2aed6e78d1ecf1
-83.9495882,42.0090327,309,BIDWELL ST,,,,,,,ccd819c73315ccbd
-83.9461081,42.0043769,125,W CHICAGO BLVD,,,,,,,543336fef058878e
-83.9360132,42.0117531,502,OUTER DR,,,,,,,babf0c43d7ed96b1
-83.9499114,42.0091165,404,N UNION ST,,,,,,,19640e7745c54582
-83.9636351,42.0087506,200,N OCCIDENTAL RD,,,,,,,bd076b68602fcdc8
-83.9260148,42.0118426,954,FAIRWAY COVE,,,,,,,87ff776d6eb193f6
-83.942302,42.0044083,213,E CHICAGO BLVD,,,,,,,7381fc88497e4a5e
-83.9683626,42.0089077,1415,W SHORT ST,,,,,,,ff531b3e25f9039f
-83.9388255,42.0065392,416,E SHAWNEE ST,,,,,,,4c60f6f8510f7d70
-83.9676679,42.0118426,1712,WIND DANCER TRAIL,,,,,,,0e2f377914ccfc4d
-83.9634105,42.0044983,1201,SUNSET DR,,,,,,,cebfabf6f2d9af13
-83.9460031,42.0090858,403,HERMITAGE DR,,,,,,,ec8e71f5fc3a494e
-83.9390642,42.009461,400,N MAUMEE ST,,,,,,,141bd00d7caff917
-83.9473846,42.0066324,217,N PEARL ST,,,,,,,f2e1d9c8805e5f31
-83.9436632,42.0088767,410,N EVANS ST,,,,,,,0b868908c03c7791
-83.9423276,42.0116806,518,N EVANS ST,,,,,,,406a253e3a04b3f7
-83.9527838,42.0043242,509,W CHICAGO BLVD,,,,,,,540abbea568fb7a7
-83.9459919,42.0090114,401,HERMITAGE DR,,,,,,,87f7392eea72c384
-83.9380604,42.0117431,301,HERRICK PK DR,,,,,,,01b6bd5f77317027
-83.9391856,42.0063975,412,E SHAWNEE ST,,,,,,,4e9786c7a2e7349a
-83.9499052,42.0089448,402,N UNION ST,,,,,,,b3d237f2bae19fc9
-83.9530104,42.0042965,511,W CHICAGO BLVD,,,,,,,45d403d78985fb85
-83.9697151,42.0117955,1609,WIND DANCER TRAIL,,,,,,,6112157869395167
-83.9449391,42.0087698,300,N EVANS ST BLK,,,,,,,6a22ac1f13433141
-83.9478723,42.0064659,210,W SHAWNEE ST,,,,,,,9e802be60e30724e
-83.9532395,42.0045052,104,N DEMOCRATIC ST,,,,,,,6cf977221af3c34f
-83.9339827,42.0116517,604,OUTER DR,,,,,,,77cba9fb3f3e6f91
-83.9377178,42.0103931,402,HERRICK PK DR,,,,,,,ef2bd33a19dd2786
-83.9439468,42.0087605,300,N EVANS ST BLK,,,,,,,dcb5edc0c7dc735b
-83.939554,42.0065264,410,E SHAWNEE ST,,,,,,,ed08ccf2ebb2138d
-83.941684,42.0044004,301,E CHICAGO BLVD,,,,,,,ef15975b1a6872b7
-83.9687816,42.0117794,1702,WIND DANCER TRAIL,,,,,,,17749f6384cd2a55
-83.9456262,42.0087576,103,BIDWELL ST,,,,,,,a9f933b1699f1841
-83.9245182,42.0063228,900,E CHICAGO BLVD BLK,,,,,,,8a455978b2056000
-83.9441656,42.0106788,503,N EVANS ST,,,,,,,ebe5d13a56f9bbf2
-83.9652211,42.0044634,105,S OCCIDENTAL RD,,,,,,,50170bfb50e0e31d
-83.9322142,42.0116797,707,OUTER DR,,,,,,,487775a7f1ce1b25
-83.9454175,42.0087169,101,BIDWELL ST,,,,,,,efd20e57320b408a
-83.9399183,42.00652,214,N MAUMEE ST,,,,,,,569ff46326d7cca1
-83.9555003,42.0118054,414,SEMINOLE ST,,,,,,,1d9552e97e669e47
-83.9438992,42.0043401,145,E CHICAGO BLVD,,,,,,,68d222b574a8850e
-83.9522586,42.0080558,401,N VAN BUREN ST,,,,,,,5072fae759aa0277
-83.9481217,42.0064168,212,W SHAWNEE ST,,,,,,,a7d7141e3541685d
-83.9562179,42.0117951,499,SEMINOLE ST,,,,,,,e60c9cccb6a1eeaf
-83.9440124,42.0043369,139,E CHICAGO BLVD,,,,,,,588204faa9760504
-83.9466406,42.0086744,322,N PEARL ST,,,,,,,f735f5232f6590c5
-83.9483955,42.006519,216,W SHAWNEE ST,,,,,,,c72ec98f6543f6a2
-83.9357873,42.0116466,504,OUTER DR,,,,,,,9edb80b1c9242aca
-83.9459781,42.0078886,112,BIDWELL ST,,,,,,,cdf9e09613454170
-83.9440814,42.0043365,135,E CHICAGO BLVD,,,,,,,3b37e517a7d15591
-83.9441458,42.0043353,133,E CHICAGO BLVD,,,,,,,9d2815913dcd547b
-83.9370125,42.0117029,407,CENTER DR,,,,,,,f94579b83f9cb773
-83.947348,42.0085721,321,N PEARL ST,,,,,,,4dec6d9db25040dc
-83.9490084,42.006558,215,N MAIDEN LANE,,,,,,,64c735a7603e9482
-83.9367636,42.0116845,409,CENTER DR,,,,,,,013822409e9f148f
-83.9493885,42.0064486,310,W SHAWNEE ST,,,,,,,77bd798ac23fe897
-83.9477049,42.0085677,210,BIDWELL ST,,,,,,,f2e67734e1ad6180
-83.9586572,42.004249,802,SUNSET DR,,,,,,,3bba6d84020333aa
-83.9329399,42.0116973,706,OUTER DR,,,,,,,f07bda3ca00a969f
-83.9442204,42.0043348,131,E CHICAGO BLVD,,,,,,,590f65bf64a48abe
-83.9480249,42.0085638,216,BIDWELL ST,,,,,,,4628585b42a57639
-83.9496061,42.0064783,312,W SHAWNEE ST,,,,,,,b2762d8cc6562963
-83.9372624,42.0116782,405,CENTER DR,,,,,,,9cc382d9f74d26c7
-83.9482861,42.0085605,214,BIDWELL ST,,,,,,,4eea75c5a969acb7
-83.9591677,42.0042498,100,MAPLE ST,,,,,,,7ddcdb2cbd496393
-83.9260141,42.0117309,956,FAIRWAY COVE,,,,,,,9bf54f4005076766
-83.9498871,42.006546,214,N UNION ST,,,,,,,f36d65e6c878aa6f
-83.9434835,42.0043415,201,E CHICAGO BLVD,,,,,,,aa6c2ae687c06ca0
-83.9485327,42.0085575,212,BIDWELL ST,,,,,,,288ab4e6bb696862
-83.9590198,42.0059954,807,W CHICAGO BLVD,,,,,,,9ff2b023041a3465
-83.9674256,42.0117261,1802,WIND DANCER TRAIL,,,,,,,52e594b41cbf5bb3
-83.9429762,42.0056463,207,E LOGAN ST,,,,,,,08d6132aeefb3518
-83.9394562,42.0114769,224,HERRICK PK DR,,,,,,,2cd945c16bdebf55
-83.9381381,42.0064538,208,N WYANDOTTE ST,,,,,,,6ecf572b23d1f38e
-83.9491445,42.0086622,323,N MAIDEN LANE,,,,,,,d7eebc201f82af04
-83.9437717,42.0116071,515,N EVANS ST APT C,,,,,,,c9af1627bfcafc85
-83.9364065,42.0106725,411,HERRICK PK DR,,,,,,,d15ec3eed57d8620
-83.9497831,42.0085964,332,N UNION ST,,,,,,,611e1e395e86267b
-83.9365283,42.0116214,411,CENTER DR,,,,,,,c8689edd53e11a10
-83.9433405,42.0056395,201,E LOGAN ST,,,,,,,cd241fa1e0e21598
-83.9452874,42.007962,313,N EVANS ST,,,,,,,30fafc37038b254d
-83.9374958,42.0116074,403,CENTER DR,,,,,,,ee1d54dc9e4eea82
-83.9349409,42.0055844,400,E LOGAN ST,,,,,,,46da000b679ca857
-83.946634,42.0084729,320,N PEARL ST,,,,,,,cf43ce86b47ed17f
-83.935522,42.0115637,506,OUTER DR,,,,,,,6ed5eb363f1421d4
-83.9491397,42.0085141,321,N MAIDEN LANE,,,,,,,83cc6d6491b795c9
-83.9378558,42.0116011,303,HERRICK PK DR,,,,,,,d00bed70808707b7
-83.9688731,42.0083614,1448,SHORT ST,,,,,,,561cfcd55b8d4027
-83.9399791,42.0083394,316,N MAUMEE ST,,,,,,,5864dfbe864fc50b
-83.9391238,42.0114234,226,HERRICK PK DR,,,,,,,ebf0cb7af8d87210
-83.969411,42.0077616,1451,W CHICAGO BLVD,,,,,,,9a683a3c4a0a89e3
-83.9419325,42.0089798,500,N MAUMEE ST,,,,,,,505189f50414fa57
-83.970629,42.0075548,2655,W CHICAGO BLVD,,,,,,,6909c4dad3ec374a
-83.9344807,42.011583,600,OUTER DR,,,,,,,0f9c242ffff6a10f
-83.9497761,42.008382,330,N UNION ST,,,,,,,70ac973741eade32
-83.9653882,42.0116652,1905,WIND DANCER TRAIL,,,,,,,1f863a356c5254a8
-83.9657212,42.0116595,1903,WIND DANCER TRAIL,,,,,,,8cd8de3a3380a87b
-83.9491762,42.0083168,319,N MAIDEN LANE,,,,,,,51c144fbe6966b4c
-83.9660161,42.0116586,1901,WIND DANCER TRAIL,,,,,,,3d6df7c25e211821
-83.9475227,42.0082982,317,N PEARL ST,,,,,,,3ec4c98f9d234452
-83.9351751,42.0115901,508,OUTER DR,,,,,,,c14202172986dd45
-83.9482624,42.0082866,318,N MAIDEN LANE,,,,,,,6486fe037c3e3cab
-83.9671795,42.0115855,1804,WIND DANCER TRAIL,,,,,,,256bbc1ee78b9fff
-83.9363281,42.0115287,413,CENTER DR,,,,,,,d9df09f5db23b5cd
-83.9473755,42.0064901,215,N PEARL ST,,,,,,,cee553bc3e44ec47
-83.9466302,42.0083014,318,N PEARL ST,,,,,,,028a7d1028e4c98c
-83.9682265,42.0107532,411,SETTLERS COVE,,,,,,,3c68a9a86b54cea0
-83.9491378,42.0055883,305,W LOGAN ST,,,,,,,1d65622575574c8c
-83.9525769,42.0064435,301,N VAN BUREN ST,,,,,,,6f2fe53383bbba45
-83.9388471,42.0113785,228,HERRICK PK DR,,,,,,,1c6d02bff46f2b01
-83.9634536,42.0080265,106,N OCCIDENTAL RD,,,,,,,49b5c9591b873342
-83.9494599,42.0055805,311,W LOGAN ST,,,,,,,f47957e4b0b4a2c2
-83.9697204,42.0108577,1601,WIND DANCER TRAIL,,,,,,,d7df64eea0f67ce2
-83.9497694,42.008201,324,N UNION ST,,,,,,,403f6e9affad8de6
-83.9474747,42.0063222,213,N PEARL ST,,,,,,,68641116acb071a1
-83.9334212,42.0115314,702,CENTER CT,,,,,,,3b0bbc8cf568ce15
-83.9440912,42.0056277,201,N OTTAWA ST,,,,,,,e92e4705919a2540
-83.9490318,42.0081927,317,N MAIDEN LANE,,,,,,,675dddbe806b32f4
-83.9425723,42.0115243,516,N EVANS ST,,,,,,,c5cc637eac65dce5
-83.9446555,42.0103896,427,N EVANS ST,,,,,,,313f086d8162587d
-83.9508032,42.00645,215,N UNION ST,,,,,,,d6db1b034b67b75e
-83.9481438,42.0055839,213,W LOGAN ST,,,,,,,78cf70302c2749d3
-83.9464338,42.0081699,,316.5 N PEARL ST,,,,,,,b6c69af5ffcfa5a8
-83.9689842,42.011603,1608,WIND DANCER TRAIL,,,,,,,78df7ec6936ddd40
-83.9515459,42.0064436,216,N VAN BUREN ST,,,,,,,f56e1133874a5357
-83.9508434,42.0081263,317,N UNION ST,,,,,,,06c90a3ee3bb32a4
-83.9615514,42.0107843,2502,STILLWATER DR,,,,,,,17a57974ca66a112
-83.9498339,42.0057458,200,N UNION ST BLK,,,,,,,819f02b478d16ea3
-83.9385243,42.0113632,302,HERRICK PK DR,,,,,,,37ae4016e17006c3
-83.9406571,42.0063667,213,N MAUMEE ST,,,,,,,13cbbf735b6a2f94
-83.9488633,42.0055738,301,W LOGAN ST,,,,,,,0070408281093e1f
-83.9554716,42.0107078,406,SEMINOLE ST,,,,,,,6b657e9c5fe99869
-83.9467337,42.0082313,,,,,,,,,c02adae598808c70
-83.9410007,42.0063482,215,N MAUMEE ST,,,,,,,2d1b91c40eb8a19f
-83.926037,42.0115513,958,FAIRWAY COVE,,,,,,,aa6d5b01f6c923e4
-83.9362273,42.0105869,501,HERRICK PK DR,,,,,,,d40c57174d68c125
-83.9497345,42.0055501,313,W LOGAN ST,,,,,,,590c5ae44e7eddcf
-83.9467315,42.0081529,316,N PEARL ST,,,,,,,09b75c58d7513e1b
-83.9327876,42.0115083,708,OUTER DR,,,,,,,c6ac054debe09636
-83.949055,42.0063714,213,N MAIDEN LANE,,,,,,,e47cc0d583784c6f
-83.9399727,42.0080888,314,N MAUMEE ST,,,,,,,174e35542ec7a885
-83.9561883,42.0106977,407,SEMINOLE ST,,,,,,,7d267c216a824e97
-83.9466455,42.0062857,212,N PEARL ST,,,,,,,5d9b0bf9b3a955a4
-83.9680731,42.0115904,418,SETTLERS COVE,,,,,,,ee9bb7afe01ce5d6
-83.9499167,42.0055465,315,W LOGAN ST,,,,,,,59b70fa7b85608c7
-83.9667015,42.0107602,409,WHITETAIL RIDGE,,,,,,,bca3abdc7d89c858
-83.9655766,42.0080184,100,N OCCIDENTAL RD BLK,,,,,,,2cafe07a6242cb23
-83.9388182,42.0062676,209,N WYANDOTTE ST,,,,,,,edadfb9b645dd808
-83.9331271,42.0114091,700,CENTER CT,,,,,,,69338d0698d1a3c3
-83.9476367,42.0080245,315,N PEARL ST,,,,,,,4c577bba888f48ce
-83.9476279,42.0105512,202,IROQUOIS ST,,,,,,,0a47f6f78f8fc0ff
-83.9506609,42.0055378,203,N UNION ST,,,,,,,3e6c4ad8c1699025
-83.94988,42.0063642,212,N UNION ST,,,,,,,f21432c8b07a1006
-83.95447,42.007773,100,EVANS CREEK DR BLK,,,,,,,084dfe9cacfb4657
-83.9431733,42.010341,500,N EVANS ST,,,,,,,c2e771b6a1d3e675
-83.9361409,42.0114408,415,CENTER DR,,,,,,,065f28b5b932b28d
-83.9472227,42.0055639,201,N PEARL ST,,,,,,,dfdda6ca95c8a670
-83.942543,42.0063174,211,N ONEIDA ST,,,,,,,66c373203a64bd67
-83.9483796,42.0081034,316,N MAIDEN LANE,,,,,,,2cb7b9d67801c63f
-83.9496262,42.0101864,307,CHIPPEWA ST,,,,,,,f13cec3b9a8883ea
-83.9684901,42.0114623,417,SETTLERS COVE,,,,,,,aec7b025fedf8e2f
-83.9474783,42.0055584,205,W LOGAN ST,,,,,,,fa22bd08e703ef1b
-83.949123,42.0080318,315,N MAIDEN LANE,,,,,,,3b158c2bcba265d3
-83.9545185,42.0062813,104,EVANS CREEK DR,,,,,,,5aeff324be56003a
-83.934632,42.0106411,602,ISLAND DR,,,,,,,afb398e25febae5e
-83.933741,42.0114157,701,CENTER CT,,,,,,,fccfa48cbe10ee83
-83.9455443,42.0055754,201,N EVANS ST,,,,,,,9cb297dfaf92dda7
-83.9683926,42.0073975,1445,W CHICAGO BLVD,,,,,,,d3bb2aabf341e7e1
-83.939727,42.0062516,208,N MAUMEE ST,,,,,,,e2a1f9c7c64844fc
-83.9321066,42.0113415,711,OUTER DR,,,,,,,25f5245f989114d2
-83.9483918,42.0055428,215,W LOGAN ST,,,,,,,4420d28bf2b68e56
-83.9497632,42.0080199,320,N UNION ST,,,,,,,cee8611731cfa87f
-83.9351748,42.0106355,603,ISLAND DR,,,,,,,c9e36cfbc0d094b5
-83.9596443,42.0059776,837,W CHICAGO BLVD,,,,,,,6fa20d273d8f2668
-83.9376969,42.0114422,305,HERRICK PK DR,,,,,,,47a33569e0e60120
-83.9466633,42.0055518,115,W LOGAN ST,,,,,,,0150dce440ec21c5
-83.9466221,42.0079411,312,N PEARL ST,,,,,,,3f894b0c30582788
-83.9381303,42.0062343,206,N WYANDOTTE ST,,,,,,,7fa22d6a26c9b836
-83.9689468,42.0107258,1520,WIND DANCER TRAIL,,,,,,,7430885b3a9d958d
-83.9554929,42.011531,412,SEMINOLE ST,,,,,,,9f2d4551c0096c7a
-83.9515699,42.0055056,415,W LOGAN ST,,,,,,,141514be0306f489
-83.9399618,42.0078677,312,N MAUMEE ST,,,,,,,a8cf0fdd69c94974
-83.964505,42.0060242,1208,W CHICAGO BLVD,,,,,,,38a7d311b7d1836d
-83.9562105,42.0115208,413,SEMINOLE ST,,,,,,,3ffc191b14e2d453
-83.9360361,42.0105258,503,HERRICK PK DR,,,,,,,c24206357ca48c41
-83.9521769,42.0054992,501,W LOGAN ST,,,,,,,7d734ce87363fb2a
-83.9483729,42.0079228,314,N MAIDEN LANE,,,,,,,bbe75c5b15fa9d6f
-83.9697456,42.0115353,1607,WIND DANCER TRAIL,,,,,,,f072c499604e22b2
-83.9639562,42.0059369,1206,W CHICAGO BLVD,,,,,,,03c7d7abeb12e97c
-83.9606639,42.0051454,904,W CHICAGO BLVD,,,,,,,123141b6328f185a
-83.9669375,42.011428,1806,WIND DANCER TRAIL,,,,,,,74842634205cb6af
-83.9478552,42.0105401,206,IROQUOIS ST,,,,,,,c92e4b7cc91bc025
-83.9415632,42.0062138,212,N ONEIDA ST,,,,,,,e5925b2d10805c14
-83.9508525,42.0078543,315,N UNION ST,,,,,,,0e9761d4f4ad4c0a
-83.9651886,42.0054401,9,S OCCIDENTAL RD,,,,,,,00ed3036c3c6f024
-83.9677272,42.0114433,414,SETTLERS COVE,,,,,,,2c73e81efe0700a8
-83.9448786,42.0061971,200,N EVANS ST BLK,,,,,,,c34f7c397f00778f
-83.9634513,42.0059124,1202,W CHICAGO BLVD,,,,,,,ae34968767bf075f
-83.9491168,42.0078508,313,N MAIDEN LANE,,,,,,,a0c4c28b60df070c
-83.931579,42.0105066,804,OUTER DR,,,,,,,1c3e3e6dc34cc1ea
-83.9658244,42.0050997,1316,SOUTHWESTERN DR,,,,,,,3cf41a64059f5078
-83.9260357,42.0114396,960,FAIRWAY COVE,,,,,,,e29dc1d629d091ec
-83.9507848,42.006267,213,N UNION ST,,,,,,,6899e5ea910e2061
-83.9497571,42.0078388,316,N UNION ST,,,,,,,4a4708fef908a492
-83.9616685,42.0107001,2501,STILLWATER DR,,,,,,,617f46062a454496
-83.9607777,42.0110596,101,N OCCIDENTAL RD BLK,,,,,,,ba354f167df041fb
-83.9652231,42.0060658,1300,W CHICAGO BLVD,,,,,,,4fd5bd2d89890698
-83.932049,42.0105192,714,INNER DR,,,,,,,00203efe9e2fb54d
-83.9538238,42.005438,601,W LOGAN ST,,,,,,,4761600c431a8627
-83.9475052,42.0077263,311,N PEARL ST,,,,,,,b5a6ce97096aecf5
-83.9359596,42.0113532,501,CENTER DR,,,,,,,c53e847b563a8d42
-83.94839,42.0062478,212,N MAIDEN LANE,,,,,,,633156002a75a53c
-83.9482457,42.007714,310,N MAIDEN LANE,,,,,,,80a4711395400d86
-83.9644819,42.005517,8,S OCCIDENTAL RD,,,,,,,92bc8fff69999d5a
-83.9358357,42.0104842,505,HERRICK PK DR,,,,,,,b32ea690156b4268
-83.9438818,42.0113515,511,N EVANS ST,,,,,,,f1b8f1a84d970e06
-83.9514986,42.0062577,212,N VAN BUREN ST,,,,,,,81bfedaaaa23aff5
-83.9378874,42.0072696,302,N WYANDOTTE ST,,,,,,,85c21326d0a370a3
-83.9545165,42.0054259,607,W LOGAN ST,,,,,,,2546e04440d6153f
-83.9631086,42.011051,210,N OCCIDENTAL RD,,,,,,,beb0e44808bcbabd
-83.9654295,42.0106586,407,N OCCIDENTAL RD,,,,,,,721b7342ce393655
-83.9466168,42.0077137,310,N PEARL ST,,,,,,,453b15fb220e8049
-83.9601867,42.0052202,900,W CHICAGO BLVD,,,,,,,c1ee5f96cd015ae4
-83.9657748,42.0059961,1330,W CHICAGO BLVD,,,,,,,44a464b1f615b90d
-83.9423684,42.0110776,514,N EVANS ST,,,,,,,c59ccecd76967a7a
-83.9643408,42.0106744,1701,STILLWATER DR,,,,,,,f22ed063a3c3da45
-83.9385904,42.0073019,400,E SHAWNEE ST BLK,,,,,,,d88be4c75a623e9d
-83.935938,42.0059449,609,E LOGAN ST,,,,,,,1cb427060bb7cf4a
-83.9345806,42.0114158,702,ISLAND DR,,,,,,,9b8ba525627aea1e
-83.9663102,42.0044847,1300,SOUTHWESTERN DR BLK,,,,,,,532aebd318ec10dc
-83.948178,42.010504,210,IROQUOIS ST,,,,,,,46dbf9f103e3d26d
-83.9388019,42.0072991,415,E SHAWNEE ST,,,,,,,19b83c574ba61443
-83.9630106,42.0061504,1108,W CHICAGO BLVD,,,,,,,22ca83717ba9b8e2
-83.9351704,42.0114074,703,ISLAND DR,,,,,,,53080bb3974350e4
-83.9372249,42.0103882,509,PARKWAY CT,,,,,,,8a37ff733080ee5c
-83.939023,42.0072962,413,E SHAWNEE ST,,,,,,,7c4dfe3384932777
-83.9357785,42.0053193,602,E LOGAN ST,,,,,,,3734ab67bb52d7f4
-83.9664659,42.0059857,1360,W CHICAGO BLVD,,,,,,,aa65ae7674c040c2
-83.9357672,42.0112885,503,CENTER DR BLVD,,,,,,,05cdc2072ccbd4d2
-83.9681009,42.0105633,407,SETTLERS COVE,,,,,,,a1ca1ca70fbd0ba2
-83.9392435,42.007292,409,E SHAWNEE ST,,,,,,,18613078ce3e1f0b
-83.9539836,42.006183,207,N DEMOCRATIC ST,,,,,,,c59e548345680272
-83.9659438,42.0106496,408,WHITETAIL RIDGE,,,,,,,0d3419ae843321ac
-83.934155,42.0112547,605,CENTER DR,,,,,,,68d352bd6000b89a
